Amine,Bromide,Catalyst,Solvent,Base,yield
16,33,1,2,a,5.230416
16,33,1,2,b,44.406647
16,33,1,2,c,0.84232646
16,33,1,3,a,4.1876907
16,33,1,3,b,48.92776
16,33,1,3,c,0.5856645
16,33,2,1,a,32.40311
16,33,2,1,b,65.197136
16,33,2,1,c,10.98135
16,33,2,2,a,35.45617
16,33,2,2,b,59.055916
16,33,2,2,c,10.843592
16,33,2,3,a,30.15449
16,33,2,3,b,62.882133
16,33,2,3,c,10.247253
16,33,3,1,a,2.1715093
16,33,3,1,b,40.04393
16,33,3,1,c,0.9198069
16,33,3,2,a,0.25732586
16,33,3,2,b,26.337076
16,33,3,2,c,0.4507845
16,33,3,3,a,1.3618574
16,33,3,3,b,38.33203
16,33,3,3,c,0.7227514
16,33,4,1,a,5.312284
16,33,4,1,b,31.159834
16,33,4,1,c,1.0276964
16,33,4,2,a,5.380307
16,33,4,2,b,19.350578
16,33,4,2,c,0.96217686
16,33,4,3,a,3.7982426
16,33,4,3,b,28.227156
16,33,4,3,c,0.8300494
16,33,5,1,a,1.7113248
16,33,5,1,b,35.755074
16,33,5,1,c,0.16953439
16,33,5,2,a,1.1501358
16,33,5,2,b,23.759329
16,33,5,2,c,-0.116255276
16,33,5,3,a,1.1151735
16,33,5,3,b,33.247097
16,33,5,3,c,-0.18510991
16,33,6,1,a,1.477917
16,33,6,1,b,31.875723
16,33,6,1,c,0.60670483
16,33,6,2,a,0.9372256
16,33,6,2,b,21.340372
16,33,6,2,c,0.30588418
16,33,6,3,a,0.5922936
16,33,6,3,b,29.869005
16,33,6,3,c,0.19428287
16,33,7,1,a,96.326035
16,33,7,1,b,94.827965
16,33,7,1,c,93.30635
16,33,7,2,a,103.37023
16,33,7,2,b,97.43691
16,33,7,2,c,96.996346
16,33,7,3,a,96.89791
16,33,7,3,b,95.962204
16,33,7,3,c,94.64513
16,33,8,1,a,96.79992
16,33,8,1,b,93.33539
16,33,8,1,c,93.72603
16,33,8,2,a,104.37895
16,33,8,2,b,96.996185
16,33,8,2,c,98.288704
16,33,8,3,a,96.805336
16,33,8,3,b,93.29507
16,33,8,3,c,94.456436
16,33,9,1,a,99.60926
16,33,9,1,b,98.13017
16,33,9,1,c,96.623825
16,33,9,2,a,105.89262
16,33,9,2,b,99.067314
16,33,9,2,c,99.7659
16,33,9,3,a,100.70015
16,33,9,3,b,98.996666
16,33,9,3,c,97.32903
16,33,10,1,a,41.666416
16,33,10,1,b,81.17966
16,33,10,1,c,15.714005
16,33,10,2,a,46.03356
16,33,10,2,b,81.03456
16,33,10,2,c,18.116467
16,33,10,3,a,41.221676
16,33,10,3,b,82.49418
16,33,10,3,c,16.448553
16,33,11,1,a,7.003107
16,33,11,1,b,33.663548
16,33,11,1,c,0.67496496
16,33,11,2,a,7.5307684
16,33,11,2,b,27.22551
16,33,11,2,c,0.45853078
16,33,11,3,a,6.9446445
16,33,11,3,b,31.560696
16,33,11,3,c,0.6169797
16,33,12,1,a,4.3909545
16,33,12,1,b,38.13675
16,33,12,1,c,0.60390633
16,33,12,2,a,5.3673368
16,33,12,2,b,34.130302
16,33,12,2,c,0.92310333
16,33,12,3,a,4.4892926
16,33,12,3,b,37.02045
16,33,12,3,c,0.67477316
16,33,13,1,a,2.8481112
16,33,13,1,b,53.25302
16,33,13,1,c,0.8464676
16,33,13,2,a,2.7545154
16,33,13,2,b,42.6765
16,33,13,2,c,0.22735652
16,33,13,3,a,2.315555
16,33,13,3,b,50.600414
16,33,13,3,c,0.48712546
16,33,14,1,a,97.56789
16,33,14,1,b,96.51325
16,33,14,1,c,85.84858
16,33,14,2,a,104.758934
16,33,14,2,b,99.33432
16,33,14,2,c,89.17059
16,33,14,3,a,96.98177
16,33,14,3,b,96.766914
16,33,14,3,c,85.33271
16,33,16,1,a,81.83033
16,33,16,1,b,86.685
16,33,16,1,c,18.834078
16,33,16,2,a,80.59789
16,33,16,2,b,82.39456
16,33,16,2,c,14.87227
16,33,16,3,a,77.22921
16,33,16,3,b,85.047516
16,33,16,3,c,17.705456
16,33,17,1,a,21.497276
16,33,17,1,b,51.600437
16,33,17,1,c,4.448082
16,33,17,2,a,22.886568
16,33,17,2,b,45.192314
16,33,17,2,c,5.5517855
16,33,17,3,a,19.189478
16,33,17,3,b,49.74866
16,33,17,3,c,4.1528296
16,33,18,1,a,10.146127
16,33,18,1,b,41.515312
16,33,18,1,c,1.1528178
16,33,18,2,a,12.52881
16,33,18,2,b,35.93765
16,33,18,2,c,1.6640356
16,33,18,3,a,10.424677
16,33,18,3,b,40.83664
16,33,18,3,c,1.5967822
16,33,19,1,a,18.32809
16,33,19,1,b,40.07224
16,33,19,1,c,0.9580607
16,33,19,2,a,20.7532
16,33,19,2,b,35.40763
16,33,19,2,c,1.0941896
16,33,19,3,a,17.598162
16,33,19,3,b,39.50511
16,33,19,3,c,1.1056179
16,33,20,1,a,9.961188
16,33,20,1,b,43.094337
16,33,20,1,c,1.1964996
16,33,20,2,a,13.225556
16,33,20,2,b,37.67071
16,33,20,2,c,1.608369
16,33,20,3,a,9.725255
16,33,20,3,b,42.157547
16,33,20,3,c,1.0405078
16,33,21,1,a,22.706459
16,33,21,1,b,67.381516
16,33,21,1,c,2.431386
16,33,21,2,a,22.762327
16,33,21,2,b,58.123806
16,33,21,2,c,2.0293465
16,33,21,3,a,20.992785
16,33,21,3,b,65.09838
16,33,21,3,c,2.3246193
16,34,1,1,a,0.069290966
16,34,1,1,b,4.5392785
16,34,1,1,c,0.48232162
16,34,1,2,a,0.5696557
16,34,1,2,b,5.8856816
16,34,1,2,c,0.35122186
16,34,1,3,a,0.21793403
16,34,1,3,b,4.933402
16,34,1,3,c,0.29070848
16,34,2,1,a,3.7397952
16,34,2,1,b,10.547023
16,34,2,1,c,1.1317229
16,34,2,2,a,6.2141604
16,34,2,2,b,13.175016
16,34,2,2,c,1.535174
16,34,2,3,a,3.614243
16,34,2,3,b,11.377018
16,34,2,3,c,1.1056119
16,34,3,1,a,0.39252314
16,34,3,1,b,-0.11202692
16,34,3,1,c,0.37335432
16,34,3,2,a,0.28975904
16,34,3,2,b,-0.38559455
16,34,3,2,c,0.3626574
16,34,3,3,a,0.32244375
16,34,3,3,b,-0.1530882
16,34,3,3,c,0.33495814
16,34,4,1,a,0.8011849
16,34,4,1,b,0.18608761
16,34,4,1,c,0.3718972
16,34,4,2,a,1.2484549
16,34,4,2,b,0.4054556
16,34,4,2,c,0.32053208
16,34,4,3,a,0.5157772
16,34,4,3,b,-0.007348586
16,34,4,3,c,0.25989738
16,34,5,1,a,0.3128325
16,34,5,1,b,2.3998969
16,34,5,1,c,0.7144131
16,34,5,2,a,0.5309466
16,34,5,2,b,2.2681527
16,34,5,2,c,0.3939478
16,34,5,3,a,0.11678631
16,34,5,3,b,2.0320606
16,34,5,3,c,0.59708834
16,34,6,1,a,0.36306933
16,34,6,1,b,1.363755
16,34,6,1,c,0.2909123
16,34,6,2,a,0.13038099
16,34,6,2,b,0.60195
16,34,6,2,c,0.2910734
16,34,6,3,a,0.045981247
16,34,6,3,b,0.88988453
16,34,6,3,c,0.30851936
16,34,7,1,a,76.878365
16,34,7,1,b,24.282984
16,34,7,1,c,62.968185
16,34,7,2,a,85.745995
16,34,7,2,b,36.905308
16,34,7,2,c,65.26824
16,34,7,3,a,78.513084
16,34,7,3,b,29.192904
16,34,7,3,c,64.14972
16,34,8,1,a,72.734
16,34,8,1,b,28.81646
16,34,8,1,c,62.741352
16,34,8,2,a,82.13175
16,34,8,2,b,41.78444
16,34,8,2,c,65.6496
16,34,8,3,a,73.78353
16,34,8,3,b,33.43873
16,34,8,3,c,63.40994
16,34,9,1,a,74.69896
16,34,9,1,b,24.671988
16,34,9,1,c,61.093033
16,34,9,2,a,81.650665
16,34,9,2,b,34.452713
16,34,9,2,c,62.12835
16,34,9,3,a,75.34138
16,34,9,3,b,28.849566
16,34,9,3,c,61.369946
16,34,10,1,a,7.7178183
16,34,10,1,b,11.683293
16,34,10,1,c,1.6801289
16,34,10,2,a,12.986109
16,34,10,2,b,15.924879
16,34,10,2,c,3.370402
16,34,10,3,a,7.865782
16,34,10,3,b,12.7728
16,34,10,3,c,1.9179528
16,34,11,1,a,0.16081941
16,34,11,1,b,1.1141077
16,34,11,1,c,0.28180408
16,34,11,2,a,0.74323225
16,34,11,2,b,1.7498198
16,34,11,2,c,-0.009234596
16,34,11,3,a,0.120175555
16,34,11,3,b,1.0918301
16,34,11,3,c,0.116993494
16,34,12,1,a,0.071718805
16,34,12,1,b,1.8890663
16,34,12,1,c,0.22107182
16,34,12,2,a,0.48315245
16,34,12,2,b,3.184016
16,34,12,2,c,0.18978517
16,34,12,3,a,0.4067293
16,34,12,3,b,2.1275096
16,34,12,3,c,0.15970773
16,34,13,1,a,-0.14931582
16,34,13,1,b,3.1008408
16,34,13,1,c,0.31311727
16,34,13,2,a,0.0011404267
16,34,13,2,b,2.789854
16,34,13,2,c,0.17991167
16,34,13,3,a,-0.32034683
16,34,13,3,b,2.5984707
16,34,13,3,c,0.16483319
16,34,14,1,a,59.462013
16,34,14,1,b,26.589993
16,34,14,1,c,40.429955
16,34,14,2,a,66.97838
16,34,14,2,b,37.234062
16,34,14,2,c,43.123077
16,34,14,3,a,59.25018
16,34,14,3,b,29.805656
16,34,14,3,c,40.43383
16,34,16,1,a,25.594198
16,34,16,1,b,9.167697
16,34,16,1,c,1.4273748
16,34,16,2,a,24.89468
16,34,16,2,b,11.449175
16,34,16,2,c,1.1153684
16,34,16,3,a,21.699572
16,34,16,3,b,9.678237
16,34,16,3,c,1.1793964
16,34,17,1,a,5.541193
16,34,17,1,b,8.175966
16,34,17,1,c,1.4635385
16,34,17,2,a,8.584393
16,34,17,2,b,10.326511
16,34,17,2,c,2.1815825
16,34,17,3,a,4.9615936
16,34,17,3,b,8.432695
16,34,17,3,c,1.3663911
16,34,18,1,a,0.23284112
16,34,18,1,b,0.8944553
16,34,18,1,c,0.12952432
16,34,18,2,a,0.7320846
16,34,18,2,b,2.005954
16,34,18,2,c,0.059033543
16,34,18,3,a,0.36526284
16,34,18,3,b,1.2230577
16,34,18,3,c,0.040993854
16,34,19,1,a,0.7580873
16,34,19,1,b,1.793106
16,34,19,1,c,0.18402722
16,34,19,2,a,1.1972566
16,34,19,2,b,2.4890623
16,34,19,2,c,0.17479217
16,34,19,3,a,0.76406753
16,34,19,3,b,2.078703
16,34,19,3,c,0.2896815
16,34,20,1,a,-0.07605899
16,34,20,1,b,0.17976797
16,34,20,1,c,-0.1423325
16,34,20,2,a,1.6355108
16,34,20,2,b,1.5094757
16,34,20,2,c,-0.21948117
16,34,20,3,a,-0.044568874
16,34,20,3,b,0.40738532
16,34,20,3,c,-0.15734428
16,34,21,1,a,0.78539467
16,34,21,1,b,2.1231792
16,34,21,1,c,0.2338703
16,34,21,2,a,1.5962546
16,34,21,2,b,2.5643344
16,34,21,2,c,0.08601277
16,34,21,3,a,0.5473943
16,34,21,3,b,2.1790676
16,34,21,3,c,0.06297795
16,35,1,1,a,0.31399247
16,35,1,1,b,2.8500473
16,35,1,1,c,0.529997
16,35,1,2,a,0.61354685
16,35,1,2,b,3.8827424
16,35,1,2,c,0.4254615
16,35,1,3,a,0.358806
16,35,1,3,b,3.2027478
16,35,1,3,c,0.44041824
16,35,2,1,a,4.481082
16,35,2,1,b,9.2375555
16,35,2,1,c,0.8576871
16,35,2,2,a,6.298269
16,35,2,2,b,11.662901
16,35,2,2,c,1.0617385
16,35,2,3,a,4.3096323
16,35,2,3,b,10.237052
16,35,2,3,c,0.67398036
16,35,3,1,a,0.3938949
16,35,3,1,b,-0.37541255
16,35,3,1,c,0.61972547
16,35,3,2,a,0.3276746
16,35,3,2,b,-0.54003674
16,35,3,2,c,0.6455436
16,35,3,3,a,0.36963335
16,35,3,3,b,-0.23283263
16,35,3,3,c,0.6069464
16,35,4,1,a,1.0717916
16,35,4,1,b,0.22125928
16,35,4,1,c,0.32967606
16,35,4,2,a,1.4827634
16,35,4,2,b,0.74018246
16,35,4,2,c,0.3654287
16,35,4,3,a,0.8402082
16,35,4,3,b,0.09856289
16,35,4,3,c,0.30907753
16,35,5,1,a,0.47681198
16,35,5,1,b,0.67813957
16,35,5,1,c,0.527176
16,35,5,2,a,0.7128513
16,35,5,2,b,0.6118146
16,35,5,2,c,0.4770184
16,35,5,3,a,0.30982056
16,35,5,3,b,0.5616621
16,35,5,3,c,0.48672104
16,35,6,1,a,0.7557488
16,35,6,1,b,0.9681873
16,35,6,1,c,0.4786759
16,35,6,2,a,0.34299126
16,35,6,2,b,0.41764095
16,35,6,2,c,0.41869926
16,35,6,3,a,0.32767874
16,35,6,3,b,0.76161504
16,35,6,3,c,0.43375018
16,35,7,1,a,70.01499
16,35,7,1,b,10.536411
16,35,7,1,c,60.872906
16,35,7,2,a,79.24212
16,35,7,2,b,20.031557
16,35,7,2,c,64.81364
16,35,7,3,a,71.660095
16,35,7,3,b,13.821429
16,35,7,3,c,62.573013
16,35,8,1,a,66.90469
16,35,8,1,b,13.629556
16,35,8,1,c,60.235336
16,35,8,2,a,75.78224
16,35,8,2,b,23.209253
16,35,8,2,c,64.54711
16,35,8,3,a,67.496704
16,35,8,3,b,15.982478
16,35,8,3,c,60.929653
16,35,9,1,a,67.14765
16,35,9,1,b,10.835283
16,35,9,1,c,58.878666
16,35,9,2,a,74.884285
16,35,9,2,b,16.745249
16,35,9,2,c,61.103683
16,35,9,3,a,67.70231
16,35,9,3,b,12.9394045
16,35,9,3,c,59.23742
16,35,10,1,a,8.972131
16,35,10,1,b,9.856917
16,35,10,1,c,1.4119917
16,35,10,2,a,13.225261
16,35,10,2,b,15.121227
16,35,10,2,c,2.9649413
16,35,10,3,a,8.933088
16,35,10,3,b,11.745259
16,35,10,3,c,1.6066773
16,35,11,1,a,0.4539027
16,35,11,1,b,-0.025717987
16,35,11,1,c,0.47321594
16,35,11,2,a,1.2178459
16,35,11,2,b,0.6834466
16,35,11,2,c,0.33456337
16,35,11,3,a,0.37843373
16,35,11,3,b,0.04386907
16,35,11,3,c,0.31819427
16,35,12,1,a,0.398383
16,35,12,1,b,0.46672308
16,35,12,1,c,0.15673341
16,35,12,2,a,0.95032203
16,35,12,2,b,1.3171937
16,35,12,2,c,0.13254945
16,35,12,3,a,0.76563984
16,35,12,3,b,0.845038
16,35,12,3,c,0.27453768
16,35,13,1,a,0.2531327
16,35,13,1,b,2.7268922
16,35,13,1,c,0.39023402
16,35,13,2,a,0.32901752
16,35,13,2,b,1.950099
16,35,13,2,c,0.28356504
16,35,13,3,a,0.11527609
16,35,13,3,b,1.9133306
16,35,13,3,c,0.21781161
16,35,14,1,a,56.759396
16,35,14,1,b,15.105568
16,35,14,1,c,39.811954
16,35,14,2,a,64.15821
16,35,14,2,b,23.11946
16,35,14,2,c,43.214005
16,35,14,3,a,56.074825
16,35,14,3,b,17.094105
16,35,14,3,c,39.703068
16,35,16,1,a,33.017357
16,35,16,1,b,7.797456
16,35,16,1,c,2.560745
16,35,16,2,a,30.776957
16,35,16,2,b,9.561344
16,35,16,2,c,2.1899707
16,35,16,3,a,28.896864
16,35,16,3,b,7.853002
16,35,16,3,c,2.4721394
16,35,17,1,a,5.872648
16,35,17,1,b,5.7941384
16,35,17,1,c,1.0306349
16,35,17,2,a,9.2187
16,35,17,2,b,8.737702
16,35,17,2,c,1.5526233
16,35,17,3,a,5.106245
16,35,17,3,b,6.258729
16,35,17,3,c,1.1272026
16,35,18,1,a,0.63655955
16,35,18,1,b,0.24551688
16,35,18,1,c,0.24747965
16,35,18,2,a,1.2256043
16,35,18,2,b,1.7105387
16,35,18,2,c,0.10251101
16,35,18,3,a,0.75279146
16,35,18,3,b,0.8485954
16,35,18,3,c,0.15984832
16,35,19,1,a,0.67655873
16,35,19,1,b,0.5461106
16,35,19,1,c,0.117347755
16,35,19,2,a,1.3550665
16,35,19,2,b,2.1774979
16,35,19,2,c,-0.1132153
16,35,19,3,a,0.6679187
16,35,19,3,b,1.1812053
16,35,19,3,c,0.08712875
16,35,20,1,a,0.12745647
16,35,20,1,b,-0.11858734
16,35,20,1,c,0.11099275
16,35,20,2,a,2.1032054
16,35,20,2,b,1.926896
16,35,20,2,c,0.012597693
16,35,20,3,a,0.21960999
16,35,20,3,b,0.5794871
16,35,20,3,c,-0.017269408
16,35,21,1,a,1.8791
16,35,21,1,b,3.0287235
16,35,21,1,c,0.04793733
16,35,21,2,a,2.575296
16,35,21,2,b,3.623967
16,35,21,2,c,0.045575388
16,35,21,3,a,1.2742059
16,35,21,3,b,3.2878537
16,35,21,3,c,-0.033036165
16,36,1,1,a,0.3205994
16,36,1,1,b,1.1059803
16,36,1,1,c,0.58521086
16,36,1,2,a,0.1774229
16,36,1,2,b,1.8472399
16,36,1,2,c,0.5154303
16,36,1,3,a,0.34664086
16,36,1,3,b,1.316154
16,36,1,3,c,0.50275415
16,36,2,1,a,2.4486704
16,36,2,1,b,6.2213316
16,36,2,1,c,0.7286498
16,36,2,2,a,3.2193599
16,36,2,2,b,7.480816
16,36,2,2,c,0.75529647
16,36,2,3,a,2.2727156
16,36,2,3,b,7.0740294
16,36,2,3,c,0.59793067
16,36,3,1,a,0.41689733
16,36,3,1,b,-0.37002665
16,36,3,1,c,0.6187737
16,36,3,2,a,0.38168275
16,36,3,2,b,-0.4862692
16,36,3,2,c,0.6335464
16,36,3,3,a,0.41410044
16,36,3,3,b,-0.36804575
16,36,3,3,c,0.60513794
16,36,4,1,a,0.75786835
16,36,4,1,b,0.14395516
16,36,4,1,c,0.3474978
16,36,4,2,a,0.8885078
16,36,4,2,b,0.27370384
16,36,4,2,c,0.31418836
16,36,4,3,a,0.5784541
16,36,4,3,b,0.041478496
16,36,4,3,c,0.3568146
16,36,5,1,a,0.26441738
16,36,5,1,b,0.11203717
16,36,5,1,c,0.49928993
16,36,5,2,a,0.31834698
16,36,5,2,b,-0.15027879
16,36,5,2,c,0.3966805
16,36,5,3,a,0.20703629
16,36,5,3,b,-0.037558723
16,36,5,3,c,0.44356954
16,36,6,1,a,0.51283437
16,36,6,1,b,0.58510804
16,36,6,1,c,0.47844547
16,36,6,2,a,0.19526266
16,36,6,2,b,0.018477019
16,36,6,2,c,0.37402722
16,36,6,3,a,0.23921296
16,36,6,3,b,0.3547006
16,36,6,3,c,0.41495726
16,36,7,1,a,64.1582
16,36,7,1,b,5.6418157
16,36,7,1,c,55.259228
16,36,7,2,a,72.40719
16,36,7,2,b,13.1986885
16,36,7,2,c,58.763283
16,36,7,3,a,65.23504
16,36,7,3,b,7.986843
16,36,7,3,c,56.85182
16,36,8,1,a,60.95008
16,36,8,1,b,8.05256
16,36,8,1,c,54.45291
16,36,8,2,a,69.416534
16,36,8,2,b,15.220235
16,36,8,2,c,58.694645
16,36,8,3,a,61.469624
16,36,8,3,b,9.625325
16,36,8,3,c,55.199368
16,36,9,1,a,61.41213
16,36,9,1,b,6.430777
16,36,9,1,c,52.24031
16,36,9,2,a,68.35844
16,36,9,2,b,11.046782
16,36,9,2,c,54.229404
16,36,9,3,a,61.565487
16,36,9,3,b,7.8859324
16,36,9,3,c,52.570065
16,36,10,1,a,6.09068
16,36,10,1,b,6.0211816
16,36,10,1,c,0.9268762
16,36,10,2,a,9.224884
16,36,10,2,b,9.854796
16,36,10,2,c,2.2737129
16,36,10,3,a,5.9412527
16,36,10,3,b,7.4169555
16,36,10,3,c,1.1320562
16,36,11,1,a,0.31961986
16,36,11,1,b,-0.5531241
16,36,11,1,c,0.5222341
16,36,11,2,a,0.46979082
16,36,11,2,b,-0.50759035
16,36,11,2,c,0.3579655
16,36,11,3,a,0.27795947
16,36,11,3,b,-0.59209037
16,36,11,3,c,0.37317455
16,36,12,1,a,0.22543469
16,36,12,1,b,-0.5375037
16,36,12,1,c,0.3236346
16,36,12,2,a,0.36484516
16,36,12,2,b,-0.41315606
16,36,12,2,c,0.22968598
16,36,12,3,a,0.5482457
16,36,12,3,b,-0.3120678
16,36,12,3,c,0.31079477
16,36,13,1,a,0.25320446
16,36,13,1,b,1.0951216
16,36,13,1,c,0.39045298
16,36,13,2,a,0.3801661
16,36,13,2,b,0.6231964
16,36,13,2,c,0.25471637
16,36,13,3,a,0.23407249
16,36,13,3,b,0.68210196
16,36,13,3,c,0.23811033
16,36,14,1,a,49.793537
16,36,14,1,b,9.918154
16,36,14,1,c,34.354706
16,36,14,2,a,56.773186
16,36,14,2,b,15.591815
16,36,14,2,c,37.47346
16,36,14,3,a,49.348434
16,36,14,3,b,11.177207
16,36,14,3,c,34.212856
16,36,16,1,a,23.087439
16,36,16,1,b,3.9606066
16,36,16,1,c,1.6711947
16,36,16,2,a,20.050869
16,36,16,2,b,5.064782
16,36,16,2,c,1.2200927
16,36,16,3,a,18.73332
16,36,16,3,b,4.078628
16,36,16,3,c,1.5349317
16,36,17,1,a,3.0320826
16,36,17,1,b,1.9601188
16,36,17,1,c,0.8217533
16,36,17,2,a,5.0902133
16,36,17,2,b,4.310177
16,36,17,2,c,1.1696725
16,36,17,3,a,2.6871526
16,36,17,3,b,2.275295
16,36,17,3,c,0.8714726
16,36,18,1,a,0.33791584
16,36,18,1,b,-0.29497516
16,36,18,1,c,0.18887065
16,36,18,2,a,0.4517101
16,36,18,2,b,0.01049666
16,36,18,2,c,0.13058923
16,36,18,3,a,0.5167759
16,36,18,3,b,-0.028928267
16,36,18,3,c,0.060786977
16,36,19,1,a,0.3694596
16,36,19,1,b,-0.21771915
16,36,19,1,c,0.122057825
16,36,19,2,a,-0.08746963
16,36,19,2,b,0.35889226
16,36,19,2,c,-0.092183255
16,36,19,3,a,0.24593875
16,36,19,3,b,0.1986489
16,36,19,3,c,0.06065548
16,36,20,1,a,-0.33218172
16,36,20,1,b,-1.4692992
16,36,20,1,c,0.19062641
16,36,20,2,a,0.5650477
16,36,20,2,b,-0.8435059
16,36,20,2,c,0.053861704
16,36,20,3,a,-0.18122178
16,36,20,3,b,-1.2840738
16,36,20,3,c,0.12373704
16,36,21,1,a,0.7453931
16,36,21,1,b,0.5892844
16,36,21,1,c,0.0068660546
16,36,21,2,a,0.9214705
16,36,21,2,b,0.5937374
16,36,21,2,c,-0.036201462
16,36,21,3,a,0.54443735
16,36,21,3,b,0.63029504
16,36,21,3,c,-0.061791424
16,37,1,1,a,0.32492968
16,37,1,1,b,2.4747431
16,37,1,1,c,0.5499038
16,37,1,2,a,0.72599024
16,37,1,2,b,3.871866
16,37,1,2,c,0.43032953
16,37,1,3,a,0.4136748
16,37,1,3,b,2.9170485
16,37,1,3,c,0.4115703
16,37,2,1,a,3.3223057
16,37,2,1,b,6.6295085
16,37,2,1,c,0.4699856
16,37,2,2,a,4.910079
16,37,2,2,b,9.061755
16,37,2,2,c,0.56839323
16,37,2,3,a,3.1868696
16,37,2,3,b,7.535334
16,37,2,3,c,0.37296128
16,37,3,1,a,0.46334174
16,37,3,1,b,0.09068212
16,37,3,1,c,0.605269
16,37,3,2,a,0.33604664
16,37,3,2,b,-0.09375714
16,37,3,2,c,0.62520325
16,37,3,3,a,0.43832257
16,37,3,3,b,0.08614564
16,37,3,3,c,0.58333534
16,37,4,1,a,1.0535614
16,37,4,1,b,0.34536827
16,37,4,1,c,0.37218487
16,37,4,2,a,1.8135575
16,37,4,2,b,0.85332495
16,37,4,2,c,0.39279568
16,37,4,3,a,0.90947455
16,37,4,3,b,0.23080578
16,37,4,3,c,0.4017406
16,37,5,1,a,0.6541753
16,37,5,1,b,0.45362565
16,37,5,1,c,0.47212288
16,37,5,2,a,0.61933225
16,37,5,2,b,0.5084807
16,37,5,2,c,0.39626816
16,37,5,3,a,0.42024696
16,37,5,3,b,0.36456305
16,37,5,3,c,0.4657576
16,37,6,1,a,0.7626842
16,37,6,1,b,1.1249212
16,37,6,1,c,0.4455794
16,37,6,2,a,0.33480918
16,37,6,2,b,0.65959334
16,37,6,2,c,0.37007293
16,37,6,3,a,0.32844642
16,37,6,3,b,0.8425091
16,37,6,3,c,0.38678798
16,37,7,1,a,58.644657
16,37,7,1,b,8.752694
16,37,7,1,c,48.48049
16,37,7,2,a,67.65508
16,37,7,2,b,17.291124
16,37,7,2,c,52.240242
16,37,7,3,a,60.13155
16,37,7,3,b,11.50746
16,37,7,3,c,49.9023
16,37,8,1,a,54.702717
16,37,8,1,b,10.3722
16,37,8,1,c,47.27039
16,37,8,2,a,63.329746
16,37,8,2,b,19.325598
16,37,8,2,c,51.240704
16,37,8,3,a,54.92156
16,37,8,3,b,12.666714
16,37,8,3,c,47.63296
16,37,9,1,a,55.0039
16,37,9,1,b,8.198076
16,37,9,1,c,46.241455
16,37,9,2,a,62.031178
16,37,9,2,b,13.968071
16,37,9,2,c,48.58211
16,37,9,3,a,55.308544
16,37,9,3,b,10.318263
16,37,9,3,c,46.62529
16,37,10,1,a,8.089589
16,37,10,1,b,10.225696
16,37,10,1,c,0.9325457
16,37,10,2,a,12.192271
16,37,10,2,b,15.147364
16,37,10,2,c,2.3554926
16,37,10,3,a,7.7870903
16,37,10,3,b,11.84124
16,37,10,3,c,1.2698295
16,37,11,1,a,0.66071695
16,37,11,1,b,0.06956836
16,37,11,1,c,0.54462034
16,37,11,2,a,1.313532
16,37,11,2,b,0.78920597
16,37,11,2,c,0.35947004
16,37,11,3,a,0.5890165
16,37,11,3,b,0.03696533
16,37,11,3,c,0.36217138
16,37,12,1,a,0.49977252
16,37,12,1,b,0.25642154
16,37,12,1,c,0.27675673
16,37,12,2,a,0.9552306
16,37,12,2,b,1.193963
16,37,12,2,c,0.22419664
16,37,12,3,a,0.7877938
16,37,12,3,b,0.62884563
16,37,12,3,c,0.30756116
16,37,13,1,a,0.3400742
16,37,13,1,b,2.7892544
16,37,13,1,c,0.39405695
16,37,13,2,a,0.5502781
16,37,13,2,b,2.537025
16,37,13,2,c,0.28506184
16,37,13,3,a,0.31354958
16,37,13,3,b,2.0690668
16,37,13,3,c,0.24789113
16,37,14,1,a,44.289764
16,37,14,1,b,13.583779
16,37,14,1,c,27.689674
16,37,14,2,a,51.50577
16,37,14,2,b,21.063766
16,37,14,2,c,31.01841
16,37,14,3,a,43.294598
16,37,14,3,b,15.238507
16,37,14,3,c,27.518715
16,37,16,1,a,27.275526
16,37,16,1,b,7.6661196
16,37,16,1,c,1.8246895
16,37,16,2,a,25.171106
16,37,16,2,b,9.305818
16,37,16,2,c,1.3932037
16,37,16,3,a,22.977562
16,37,16,3,b,7.7266355
16,37,16,3,c,1.7262601
16,37,17,1,a,4.729727
16,37,17,1,b,4.88149
16,37,17,1,c,0.6622752
16,37,17,2,a,7.402163
16,37,17,2,b,8.383399
16,37,17,2,c,0.8603596
16,37,17,3,a,3.9101048
16,37,17,3,b,5.3985147
16,37,17,3,c,0.70821434
16,37,18,1,a,0.73926747
16,37,18,1,b,0.3814828
16,37,18,1,c,0.06243803
16,37,18,2,a,1.5158591
16,37,18,2,b,1.8202786
16,37,18,2,c,-0.020571522
16,37,18,3,a,0.87173146
16,37,18,3,b,0.9336755
16,37,18,3,c,0.009197005
16,37,19,1,a,0.4856293
16,37,19,1,b,0.4965012
16,37,19,1,c,-0.08319683
16,37,19,2,a,1.3846469
16,37,19,2,b,1.9010681
16,37,19,2,c,-0.24118103
16,37,19,3,a,0.6584173
16,37,19,3,b,1.1979136
16,37,19,3,c,-0.09270792
16,37,20,1,a,0.8396933
16,37,20,1,b,0.5425595
16,37,20,1,c,0.1796305
16,37,20,2,a,2.9269671
16,37,20,2,b,2.8196685
16,37,20,2,c,0.1497205
16,37,20,3,a,0.89849746
16,37,20,3,b,1.2104074
16,37,20,3,c,0.13849069
16,37,21,1,a,2.143096
16,37,21,1,b,3.4080868
16,37,21,1,c,0.05978832
16,37,21,2,a,2.908996
