experiment_id,plate_id,condition_id,smiles,yield_raw,yield
cx_00907,plate_2,c_102050ed84,CCOC(=O)Cn1nnc(-c2ccccc2)n1,8638.7219,0.5890103176722071
cx_00908,plate_2,c_e30f8f0913,CCOC(=O)NC,7754.54905,0.5139582017530981
cx_00909,plate_2,c_9281238baf,CCOC(=O)OCC,9893.5087,0.6832823859355494
cx_00910,plate_2,c_108b53c136,CCOC(=O)[C@@H]1CCCC[C@H]1O,6312.28117,0.3709242572361773
cx_00911,plate_2,c_89cb2ae633,CCOC(=O)c1c[nH]cn1,2805.46268,-0.1926737212236209
cx_00912,plate_2,c_e765e0e3bf,CCOC(=O)c1cc(C)on1,1391.73288,-0.6797514218517946
cx_00913,plate_2,c_3c95bd22f1,CCOC(=O)c1ccccc1,9627.88108,0.6643647170039774
cx_00914,plate_2,c_31b01f4948,CCOC(=O)c1ccccn1,9282.45009,0.6389674286880022
cx_00915,plate_2,c_ee7d31e2cf,CCOC(=O)c1cccs1,7625.14752,0.5022613702977111
cx_00916,plate_2,c_ea585cb17d,CCOC(=O)c1cn(Cc2ccccc2)nn1,10069.31224,0.6955256223741632
cx_00917,plate_2,c_c30fa48ad6,CCOC(=O)c1cnoc1C,6079.97027,0.34486134354853737
cx_00918,plate_2,c_03dd82ea86,CCOC(=O)c1csc(-c2ccccn2)n1,2213.14267,-0.35747111522998076
cx_00919,plate_2,c_c27d0ce9c3,CCOC(=O)c1nc2ccccc2s1,7219.41457,0.4642559669502094
cx_00920,plate_2,c_012155e2f9,CCOC(=O)c1ncc[nH]1,16645.74526,1.0449355021770625
cx_00921,plate_2,c_baa848edde,CCOC(=O)c1nccn1C,6483.32754,0.38950802251855987
cx_00922,plate_2,c_ae96d3b59d,CCOC(=O)c1ncco1,4157.61142,0.08070743921265308
cx_00923,plate_2,c_4aff32e160,CCOCC(=O)OCC,8908.08145,0.6103526459102283
cx_00924,plate_2,c_6e082b9e99,CCOCC(C)O,8308.61525,0.5619284076798027
cx_00925,plate_2,c_1be76f70f6,CCOP(C)(=O)OCC,8919.17964,0.6112180953113143
cx_00926,plate_2,c_c40280aeac,CCOc1ccccc1C(N)=O,6087.06444,0.34567187211446504
cx_00927,plate_2,c_da09c99410,CCS(=O)(=O)CC,8548.82816,0.5817393583610513
cx_00928,plate_2,c_e098180e4b,CCSCCO,8322.22629,0.563066160110428
cx_00929,plate_2,c_22809f8f3c,CCc1ccc[nH]1,4223.39493,0.09161804782016818
cx_00930,plate_2,c_440b7660ea,CCc1ncc[nH]1,7075.05908,0.45021678016941463
cx_00931,plate_2,c_2ea890a491,CN(C)/C=N/C(C)(C)C,6784.49408,0.4210681706543656
cx_00932,plate_2,c_af2a4b193e,CN(C)C(=N)N(C)C,8325.68563,0.5633550312330868
cx_00933,plate_2,c_317e995839,CN(C)C(=O)CC#N,8308.92679,0.5619544702701601
cx_00934,plate_2,c_f47df408d8,CN(C)C(C)(C)CO,433.52675,-1.4894649365161108
cx_00935,plate_2,c_914e19d17d,CN(C)CC(=O)O,238.59366,-1.9033104587219445
cx_00936,plate_2,c_6a4be64400,CN(C)CC(C)(C)CO,9276.65509,0.6385333460282793
cx_00937,plate_2,c_3811ccdd73,CN(C)CC(N)=O,3177.36063,-0.10616593495463612
cx_00938,plate_2,c_720d978b35,CN(C)CC(O)CN(C)C,1595.45444,-0.5848483131628464
cx_00939,plate_2,c_3201900a92,CN(C)CCC#N,4752.77864,0.17369277584382395
cx_00940,plate_2,c_c33fc64fb0,CN(C)CCCCO,1136.95846,-0.8201986477365725
cx_00941,plate_2,c_3f9a09ecec,CN(C)CCCO,2717.32483,-0.21485601921095723
cx_00942,plate_2,c_bce0632f7d,CN(C)CCN(C)C,8083.30969,0.5428193563688882
cx_00943,plate_2,c_1e72e853da,CN(C)CCN(C)CCN(C)C,4999.44357,0.20885935932125335
cx_00944,plate_2,c_b157c6a334,CN(C)S(C)(=O)=O,8192.53089,0.5521484507200509
cx_00945,plate_2,c_9ff0dbf1d2,CN(C)[C@@H](Cc1ccccc1)C(=O)O,6098.939945,0.34702656995114245
cx_00946,plate_2,c_62bb1e62c0,CN(C)c1ccccc1C(=O)O,2985.984045,-0.14933710280740056
cx_00947,plate_2,c_5ca5fe8757,CN(C)c1ccccc1C=O,906.44676,-0.97755534794979
cx_00948,plate_2,c_050f7ea2f0,CN(C=O)c1ccccn1,8871.70772,0.6075086052402163
cx_00949,plate_2,c_c31c7b64e8,CN(CCO)CCO,1420.10392,-0.6657325236138734
cx_00950,plate_2,c_85d4b1e052,CN1C(=O)CC(=O)NC1=O,5133.44802,0.22724370756864928
cx_00951,plate_2,c_e103b699d9,CN1CC(=O)N=C1N,6631.99447,0.4052663675204612
cx_00952,plate_2,c_51f28a786b,CN1CC(=O)NC1=O,35512.44912,1.5716657356159258
cx_00953,plate_2,c_605547cb23,CN1CCCC1C(=O)O,1072.06385,-0.8610177144969992
cx_00954,plate_2,c_d93dcf2897,CN1CCCC1CO,4836.08062,0.18576901047118585
cx_00955,plate_2,c_3b023dc050,CN1CCCCC1=O,8772.37156,0.5996817636524892
cx_00956,plate_2,c_6e40803544,CN1CCCN(C)C1=O,7259.61158,0.46811535406315713
cx_00957,plate_2,c_4957d7ca3b,CN1CCCN2CCCN=C12,3195.09025,-0.10229887786864446
cx_00958,plate_2,c_09e1f17136,CN1Cc2ccccc2NC1=O,12873.25227,0.8662862580311362
cx_00959,plate_2,c_997a594b7c,CNC(=O)C(=O)NC,6136.60465,0.3513057885155189
cx_00960,plate_2,c_f237db1c10,CNC(=O)C(=O)O,360.05381,-1.6182321577628942
cx_00961,plate_2,c_8cfb815e2a,CNC(=O)C(=O)c1ccccc1,7951.23526,0.5313684312818584
cx_00962,plate_2,c_b976e05e10,CNC(=O)CC#N,8745.46375,0.5975464017540484
cx_00963,plate_2,c_7470c636c0,CNC(=O)N(C)C,5110.56845,0.22413903113559058
cx_00964,plate_2,c_71498407e5,CNC(=O)c1ccccc1,7374.05978,0.47898781822982667
cx_00965,plate_2,c_be036ba8b2,CNC(=O)c1ccccc1O,2108.29914,-0.39119363237518234
cx_00966,plate_2,c_a817d4279f,CNC(=O)c1cn2ccccc2n1,3318.19722,-0.07602503688721159
cx_00967,plate_2,c_58f29607c5,CNS(=O)(=O)N(C)C,10803.19293,0.744425875966726
cx_00968,plate_2,c_668716921c,CNS(C)(=O)=O,7765.32393,0.5149233437227068
cx_00969,plate_2,c_c5cec6564f,COC(=N)c1cnccn1,712.32397,-1.144882906496182
cx_00970,plate_2,c_9cca015370,COC(=O)C(=O)c1ccccc1,5306.69189,0.2503128279710099
cx_00971,plate_2,c_66cf14655d,COC(=O)C(C)=O,9909.57182,0.6844100408095701
cx_00972,plate_2,c_7e7ec024f1,COC(=O)C1CCCC1=O,2002.61962,-0.4269257798682033
cx_00973,plate_2,c_45350345a9,COC(=O)C1CCCCC1,7092.75704,0.45195330914905735
cx_00974,plate_2,c_9282772425,COC(=O)C1CCCCO1,10150.32661,0.7010958231273231
cx_00975,plate_2,c_b782665c2f,COC(=O)CC#N,1220.03148,-0.7712166663565039
cx_00976,plate_2,c_e0cb160a12,COC(=O)CC(=O)CC(=O)OC,161.48497,-2.1732870324246627
cx_00977,plate_2,c_ca3d6b9daf,COC(=O)CC(N)=O,9052.93633,0.6215647226068218
cx_00978,plate_2,c_517c9535bb,COC(=O)CCC#N,7157.77822,0.45829621916690605
cx_00979,plate_2,c_7b104397da,COC(=O)CCC(=O)C(=O)OC,5457.54206,0.26979481404428135
cx_00980,plate_2,c_4e548184f2,COC(=O)CCO,9080.92953,0.6237107606266874
cx_00981,plate_2,c_07bf0d7ec8,COC(=O)CC[N+](=O)[O-],2860.09932,-0.17927004363561694
cx_00982,plate_2,c_129629d843,COC(=O)CCc1c[nH]cn1,3019.76953,-0.1415182067405662
cx_00983,plate_2,c_3a2a498940,COC(=O)CN(C)C,6696.5733,0.41200183490690234
cx_00984,plate_2,c_3d9c8a3bb9,COC(=O)CNC(=O)C(=O)OC,3379.40439,-0.0633225656681483
cx_00985,plate_2,c_b426def58f,COC(=O)CS(C)(=O)=O,9801.50317,0.6767879780963103
cx_00986,plate_2,c_540e3bc020,COC(=O)C[C@@H](C)O,7221.2401,0.4644317045798273
cx_00987,plate_2,c_48c35cd69a,COC(=O)C[N+](=O)[O-],2721.20199,-0.21386519717607697
cx_00988,plate_2,c_0d9a962d67,COC(=O)Cc1ccccn1,7830.61687,0.5207433614590744
cx_00989,plate_2,c_50553b4d76,COC(=O)Cc1nccs1,789.7662,-1.073233762907573
cx_00990,plate_2,c_47cea63067,COC(=O)N1CCCCC1,7897.86592,0.5266872350174284
cx_00991,plate_2,c_a3b736771f,COC(=O)Nc1ccc(OC)cc1,12588.15724,0.8507189307899163
cx_00992,plate_2,c_55e233981d,COC(=O)Nc1ccccc1,11666.69461,0.7978774301915647
cx_00993,plate_2,c_33afb1bad6,COC(=O)Nc1nc2ccccc2[nH]1,1512.79008,-0.6218097530452313
cx_00994,plate_2,c_fc28643351,COC(=O)[C@@H](O)[C@H](O)c1ccccc1,9600.06227,0.6623533854763088
cx_00995,plate_2,c_7757c24aa0,COC(=O)c1cc(C)ccc1O,8675.96837,0.5920008170374861
cx_00996,plate_2,c_88908e3511,COC(=O)c1cc(OC)ccc1O,2859.41806,-0.17943559184419003
cx_00997,plate_2,c_d95dac0f8b,COC(=O)c1ccc(OC)cc1,8500.0,0.5777578385279821
cx_00998,plate_2,c_78bd4a1b1c,COC(=O)c1cccc(C(=O)O)n1,729.30154,-1.128531172262649
cx_00999,plate_2,c_5d4233df2b,COC(=O)c1cccc(C(=O)OC)n1,10333.4605,0.7135252312803004
cx_01000,plate_2,c_32133c467c,COC(=O)c1cccc2c1NC(=O)C2,79.04465,-2.665470055694369
cx_01001,plate_2,c_b88527c2c0,COC(=O)c1ccccc1,8626.35011,0.5880141401717872
cx_01002,plate_2,c_2c9263eeab,COC(=O)c1ccccc1-c1ccc[nH]1,5942.84554,0.32900587817089216
cx_01003,plate_2,c_9d06e34249,COC(=O)c1ccccc1C(=O)O,3552.79144,-0.02855022658415483
cx_01004,plate_2,c_abddb327a9,COC(=O)c1ccccc1C(=O)OC,9559.33987,0.6593985755545729
cx_01005,plate_2,c_23cc32befa,COC(=O)c1ccccc1N(C)C,1169.61583,-0.8005293371268477
cx_01006,plate_2,c_3ea13d6845,COC(=O)c1ccccc1OC,7713.3522,0.5102556570545658
cx_01007,plate_2,c_9a6c4bb451,COC(=O)c1ccccc1S,977.04717,-0.9254709089687435
cx_01008,plate_2,c_ba00589419,COC(=O)c1ccccc1SC,13286.45654,0.888247536800289
cx_01009,plate_2,c_574c9e5b84,COC(=O)c1ccccn1,11535.72992,0.7900303002694454
cx_01010,plate_2,c_6e63c3e267,COC(=O)c1cccnc1O,3282.66817,-0.08350635562297128
cx_01011,plate_2,c_911c879c6a,COC(=O)c1cccs1,7791.8709,0.5172955424919595
cx_01012,plate_2,c_e9bd7c861a,COC(=O)c1ccn(C)n1,8344.68104,0.5649391014243095
cx_01013,plate_2,c_2e6c2b9adf,COC(=O)c1ccnn1C,9175.39368,0.6309041375979795
cx_01014,plate_2,c_0b3c286123,COC(=O)c1ccno1,572.10367,-1.297034745993144
cx_01015,plate_2,c_8d3c85feee,COC(=O)c1cn(C)cn1,7434.17078,0.48463091285850113
cx_01016,plate_2,c_b4405b074e,COC(=O)c1cncs1,5565.84682,0.28345291794864297
cx_01017,plate_2,c_e881bf1346,COC(=O)c1nc[nH]n1,5381.53034,0.2600463039262703
cx_01018,plate_2,c_82dfd9102a,COC(C)C(N)=O,8390.1737,0.5687182273952521
cx_01019,plate_2,c_ffcbd24baf,COC(OC)c1ccccc1,9570.66689,0.660221723706026
cx_01020,plate_2,c_55b6e33ac9,COC1CCCCC1=O,7434.96802,0.4847054491307103
cx_01021,plate_2,c_2c3cc76208,COCC(=O)OC,9503.08686,0.6552960991637574
cx_01022,plate_2,c_50cb9c1c39,COCC(=O)c1ccccc1,11548.81521,0.7908183384636395
cx_01023,plate_2,c_3efe3c0883,COCC(C)(C)O,9261.16464,0.6373716795879203
cx_01024,plate_2,c_1bd8655a83,COCC/C(N)=N/O,7856.58134,0.5230442836019601
cx_01025,plate_2,c_b664a62821,COCCC(=O)OC,6222.28768,0.3609435186911688
cx_01026,plate_2,c_5b245e09c2,COCCCNS(N)(=O)=O,8800.24985,0.6018872447109974
cx_01027,plate_2,c_1784e79622,COCCNS(=O)(=O)N(C)C,7303.7932,0.47233273882407073
cx_01028,plate_2,c_080a543259,COCc1ccccc1C(=O)O,5642.84466,0.29300231135239874
cx_01029,plate_2,c_2473ca3d10,CON(C)C(C)=O,5356.2253,0.25677036160538924
cx_01030,plate_2,c_832308c6fa,CO[C@H]1CCCC[C@@H]1O,6728.10312,0.4152667852608319
cx_01031,plate_2,c_89df1ccc18,COc1cc[nH]n1,12305.12272,0.8349114042433845
cx_01032,plate_2,c_92b0cc8d55,COc1ccc(/C(N)=N\O)cc1,1796.35206,-0.5024499526572346
cx_01033,plate_2,c_f1fb2e4fc4,COc1ccc(C(=N)N)cc1,4809.04919,0.18187322664597638
cx_01034,plate_2,c_c2e60c2140,COc1ccc(C(=O)O)c(O)c1,594.91956,-1.2698958460299938
cx_01035,plate_2,c_a61d5d7ad0,COc1ccc(C(=O)O)cc1,5012.89161,0.21072642650159615
cx_01036,plate_2,c_facc105394,COc1ccc(C(C)=O)cc1,8256.53424,0.5575576588269097
cx_01037,plate_2,c_dab4f27719,COc1ccc(C(N)=O)cc1,7338.23506,0.4756027531427582
cx_01038,plate_2,c_5b7c0e8a63,COc1ccc(C=O)cc1,8148.0,0.5483599624213655
cx_01039,plate_2,c_6d38932327,COc1ccc(COCC(=N)N)cc1,6415.47388,0.3821952273728807
cx_01040,plate_2,c_b3f20d03a6,COc1ccc(N2CCNC2=O)cc1,1859.5226,-0.47843665716576594
cx_01041,plate_2,c_eba3569946,COc1ccc(O)c(C(=O)O)c1,1946.21855,-0.44677531874578125
cx_01042,plate_2,c_7ebce15718,COc1ccc(O)c([N+](=O)[O-])c1,0.0,-5.712124002677873
cx_01043,plate_2,c_e325071ace,COc1ccc(S(N)(=O)=O)cc1,7883.40084,0.5254130077937367
cx_01044,plate_2,c_a2316e1cf9,COc1ccc2[nH]ccc2c1,5001.45732,0.20913925900534944
cx_01045,plate_2,c_a5c1854d6d,COc1ccc2c(c1)C(=O)C(=O)N2,86.47331,-2.603774078605599
cx_01046,plate_2,c_3dae2cd838,COc1ccc2c(c1)CC(=O)N2,2270.94095,-0.33955703987044233
cx_01047,plate_2,c_b781f68a2f,COc1ccc2c(c1)CCC(=O)N2,6967.61568,0.4395802654914179
cx_01048,plate_2,c_ace4fcf47b,COc1ccc2c(c1)CNC2=O,9302.28892,0.6404514352965279
cx_01049,plate_2,c_b528767be1,COc1ccc2c(c1)NC(=O)C2=O,3363.51987,-0.06659688201448291
cx_01050,plate_2,c_51573e3907,COc1cccc2c1C(=O)CCC2,5828.77745,0.3155351693531675
cx_01051,plate_2,c_43c76f11fe,COc1cccc2c1NC(=O)C2,3134.76017,-0.11554653904370231
cx_01052,plate_2,c_c3d6c577e6,COc1cccc2cc(C(=O)O)[nH]c12,277.33409,-1.7991195123507007
cx_01053,plate_2,c_0370f04d76,COc1cccc2cc[nH]c12,6829.389719999999,0.42565257292772113
cx_01054,plate_2,c_1d3126b76f,COc1ccccc1,7922.84377,0.5288820472341389
cx_01055,plate_2,c_cf12cd1548,COc1ccccc1/C(N)=N/O,2215.16342,-0.35683695106178004
cx_01056,plate_2,c_52967f6e46,COc1ccccc1C(N)=S,906.85947,-0.977239252738759
cx_01057,plate_2,c_0121a33d69,COc1ccccc1NC(C)=O,9804.77706,0.6770201167157187
cx_01058,plate_2,c_3bcd84af16,COc1ccccc1NC(N)=S,7017.52356,0.4445412158557475
cx_01059,plate_2,c_4bbf4ab9cd,COc1ccccc1O,7589.00733,0.4989591264206116
cx_01060,plate_2,c_e0c2d96ba7,COc1ccccc1OC,5982.0777,0.3335792675266251
cx_01061,plate_2,c_8effd290ef,COc1ccccc1OCC(N)=O,8590.57773,0.5851256880773491
cx_01062,plate_2,c_26ba1db84a,COc1ccccc1S,8028.73887,0.5381108811754647
cx_01063,plate_2,c_4c3388b95a,COc1ccnc(O)c1,12057.36658,0.8207728533931193
cx_01064,plate_2,c_d8bdf22a73,CS(=O)(=O)C/C(N)=N/O,1751.98454,-0.5198256021834067
cx_01065,plate_2,c_67bfe0b34e,CS(=O)(=O)CC(=O)c1ccccc1,2682.5671,-0.22380213102850988
cx_01066,plate_2,c_8bd8d0cb87,CS(=O)(=O)Nc1ccccn1,6617.20873,0.4037150141041664
cx_01067,plate_2,c_8cb0b88a18,CS(=O)(=O)c1ccccc1O,1102.84914,-0.8413545258094046
cx_01068,plate_2,c_0b6a35acdb,CS(=O)(=O)c1nc2ccccc2[nH]1,5402.92417,0.2628039162325619
cx_01069,plate_2,c_21310858a4,CS(=O)(=O)c1nc2ccccc2s1,4993.45869,0.20802682957039664
cx_01070,plate_2,c_2f3b4ff2e4,CS(=O)(=O)c1nc[nH]n1,1927.37485,-0.4535354357215088
cx_01071,plate_2,c_9d4ff6c5e5,CS(=O)c1ccccc1,7393.73682,0.48084010543013195
cx_01072,plate_2,c_95227c1d67,CS(C)(=O)=O,5872.67163,0.32074973238556104
cx_01073,plate_2,c_49a28e6491,CS(N)(=O)=O,890.12046,-0.9901764082692102
cx_01074,plate_2,c_73defb78b7,CSCC(=O)O,1189.51946,-0.7888088808392092
cx_01075,plate_2,c_cbca343ced,CSCC(C)=O,6739.7141,0.4164652633450506
cx_01076,plate_2,c_bac17af9d0,CSCCCO,10567.18939,0.7290724234350534
cx_01077,plate_2,c_8624185335,CSc1ccccc1,7743.85115,0.5129986276771243
cx_01078,plate_2,c_2fab419e6e,CSc1ccccc1C(=O)O,2098.411265,-0.39446009382995467
cx_01079,plate_2,c_b8a851f045,CSc1ccccc1O,7756.92483,0.5141711234807452
cx_01080,plate_2,c_01eedcff64,C[C@@H]1COC(=O)O1,8979.13708,0.6158751013944633
cx_01081,plate_2,c_320b9e5157,C[S@@](=N)(=O)c1ccccc1,5442.25819,0.267845605914614
cx_01082,plate_2,c_59b4333037,Cc1cc(C)[nH]n1,5609.61277,0.28889692006935913
cx_01083,plate_2,c_87912889b2,Cc1cc(C)on1,5712.08197,0.30147863560173954
cx_01084,plate_2,c_9d727a2000,Cc1cc(O)nc(O)c1,3792.17805,0.016767508268886393
cx_01085,plate_2,c_4a03388181,Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,429.9567,-1.4952000340616516
cx_01086,plate_2,c_f51951df7f,Cc1ccc(-c2nnn[nH]2)cc1,6525.97267,0.3940649604694926
cx_01087,plate_2,c_d81fffbb97,Cc1ccc(C(=O)NN)cc1,719.26454,-1.138151639221743
cx_01088,plate_2,c_9d1338716b,Cc1ccc(C(N)=O)cc1,8676.83876,0.5920705465961286
cx_01089,plate_2,c_9d98388c77,Cc1ccc(C(N)=S)cc1,555.76065,-1.3171469249075842
cx_01090,plate_2,c_8faae0d3f1,Cc1ccc(C=O)cc1,9250.51057,0.6365715768287283
cx_01091,plate_2,c_53139ac9e3,Cc1ccc(O)nc1,4708.59066,0.167200688838374
cx_01092,plate_2,c_71a7ae8d89,Cc1cccc(C)c1C(=O)O,4953.47296,0.20243886382609622
cx_01093,plate_2,c_a61c5b5942,Cc1cccc(C)c1O,10632.17992,0.7333343929859352
cx_01094,plate_2,c_9bcdd0a619,Cc1ccn(C(N)=O)n1,11797.15702,0.8056073745183029
cx_01095,plate_2,c_1e41fce493,Cc1cnc(C(=N)N)cn1,8683.45952,0.5926007267513933
cx_01096,plate_2,c_3fdbb50cfc,Cc1cnc(C(C)NC(=O)OC(C)(C)C)[nH]1,5228.77564,0.24003213183780417
cx_01097,plate_2,c_3c6075a79a,Cc1cnc(O)nc1,7318.93895,0.47377261727859843
cx_01098,plate_2,c_6ecabb04fb,Cc1cscn1,6742.27972,0.4167298065481283
cx_01099,plate_2,c_f910f02aa3,Cc1nc(-c2ccccc2O)cs1,872.21216,-1.0042891575909398
cx_01100,plate_2,c_15039fcfe8,Cc1nc(=O)[nH]n1-c1ccccc1,1642.27944,-0.5647517631957407
cx_01101,plate_2,c_d78acf8270,Cn1c(=O)[nH]c2ccccc2c1=O,1636.58829,-0.5671635258217418
cx_01102,plate_2,c_66fd695106,Cn1cc(C(=O)O)nn1,68.70035,-2.7616675672295585
cx_01103,plate_2,c_8dd4a99511,Cn1cc[nH]c1=O,7543.59665,0.4947874457041685
cx_01104,plate_2,c_c3efae03b8,Cn1ccc(=O)[nH]c1=O,17523.75093,1.0806670426227996
cx_01105,plate_2,c_cc5e5aafc9,Cn1ccc(=O)n(C)c1=O,8483.77331,0.5764296260299132
cx_01106,plate_2,c_e4ebbce005,Cn1ccc(C(=O)O)n1,282.49829,-1.7863394982146419
cx_01107,plate_2,c_0bd53f1d2d,Cn1ccnc1[N+](=O)[O-],1226.6019,-0.767485941477144
cx_01108,plate_2,c_b7bee82cf3,Cn1cnc(C=O)c1,7395.76357,0.4810306123563705
cx_01109,plate_2,c_f8463f8820,Cn1cnc(CO)c1,3262.84955,-0.08771479300198312
cx_01110,plate_2,c_9bff495d26,Cn1cnc(S(N)(=O)=O)c1,6509.18953,0.39227512461692754
cx_01111,plate_2,c_72ec7d83a4,Cn1cnc2c(=O)[nH]c(=O)[nH]c21,10070.72114,0.6956228746276222
cx_01112,plate_2,c_cef4f2744a,Cn1cnc2c(=O)[nH]c(=O)n(C)c21,11446.97418,0.7846614349996348
cx_01113,plate_2,c_9d2aa053ee,Cn1cnc2ccccc21,6525.50671,0.3940153303679104
cx_01114,plate_2,c_595067f04a,Cn1cncc1C(=O)O,2654.94628,-0.23099432807118694
cx_01115,plate_2,c_7756c7ee5a,Cn1cncc1CO,5153.09743,0.22989903986054866
cx_01116,plate_2,c_5915219f6b,Cn1nc(-c2ccccc2)cc1O,2064.93631,-0.4056338945073953
cx_01117,plate_2,c_351d4cca32,Cn1nccc1C(=O)O,3957.732165,0.04646502266455518
cx_01118,plate_2,c_1976abf777,Cn1nccc1O,224.50056,-1.9454530639737775
cx_01119,plate_2,c_356df7336d,Cn1nncc1C(=O)O,2268.87995,-0.34018795484000236
cx_01120,plate_2,c_eec3487744,FC(F)(F)c1c[nH]cn1,2814.50588,-0.19043728296736065
cx_01121,plate_2,c_d8eb90ae3f,FC(F)(F)c1cn[nH]c1,1932.98093,-0.4515173940288273
cx_01122,plate_2,c_bee2a42d3a,FC(F)(F)c1ncc[nH]1,7716.81298,0.5105674526322898
cx_01123,plate_2,c_5a943dbafe,Fc1ccc2[nH]ccc2c1,8520.29932,0.5794158452526387
cx_01124,plate_2,c_9dc9d5f12a,Fc1ccc2[nH]ncc2c1,4713.23433,0.1678857936015734
cx_01125,plate_2,c_10c829ce54,Fc1ccccn1,6323.02941,0.3721067693974059
cx_01126,plate_2,c_1122dc32c7,N#CC(C#N)c1ccccc1,897.55544,-0.9844003611419163
cx_01127,plate_2,c_8207f6ef25,N#CC1(O)CCCCC1,5387.04601,0.26075830751679024
cx_01128,plate_2,c_4f5275da86,N#CC1CCCCC1,8326.6075,0.563431991451763
cx_01129,plate_2,c_207947d691,N#CC1CCCS1,7209.78416,0.46332814370509173
cx_01130,plate_2,c_fa5f88c96e,N#CCC(=O)Nc1ccccc1,7377.45029,0.47930733414445903
cx_01131,plate_2,c_b4b731c8f3,N#CCC1=CCCCC1,9481.64882,0.6537262505574203
cx_01132,plate_2,c_2988a9b721,N#CCCCc1ccccc1,9687.85253,0.668681026587664
cx_01133,plate_2,c_d7c4f5d946,N#CCS(N)(=O)=O,6273.06152,0.3665922030736161
cx_01134,plate_2,c_52364a5acd,N#CCc1cccc2cccnc12,5335.60243,0.25408909947913894
cx_01135,plate_2,c_b32d2718d4,N#CCc1nccs1,553.76176,-1.3196472354675521
cx_01136,plate_2,c_aec7a03867,N#C[C@@H]1CC[C@H]1C#N,12987.33966,0.8724195159645014
cx_01137,plate_2,c_05efc363f3,N#Cc1cccc(C#N)n1,10144.324325,0.7006846591509764
cx_01138,plate_2,c_b666128acf,N#Cc1cccc2cc[nH]c12,8542.33186,0.5812109538095552
cx_01139,plate_2,c_27e26f2cce,N#Cc1cccc2cccnc12,2920.80289,-0.1646749410637439
cx_01140,plate_2,c_a808b2f56c,N#Cc1ccccc1,9227.49025,0.6348396385552655
cx_01141,plate_2,c_1866122c8b,N#Cc1ccccc1C#N,10707.60998,0.7382484278817893
cx_01142,plate_2,c_01d4a82f7d,N#Cc1ccccc1O,1443.21886,-0.6545161761622288
cx_01143,plate_2,c_8d9839b4d0,N#Cc1ccccc1[N+](=O)[O-],2078.81322,-0.40098002557268203
cx_01144,plate_2,c_1d95ba9fe9,N#Cc1ccccn1,12818.54283,0.8633258097109672
cx_01145,plate_2,c_edfdb77be9,N#Cc1ncccn1,11276.49738,0.7742314581996016
cx_01146,plate_2,c_0bb4d51e01,N#Cc1nccs1,7659.91173,0.5054231527099525
cx_01147,plate_2,c_34944443db,N#N,7370.179842222222,0.47862199919553217
cx_01148,plate_2,c_c82bd8a6db,N/C(=N\O)c1ccccc1,5683.50988,0.2979932355504604
cx_01149,plate_2,c_3020b8a6d2,N/C(=N\O)c1ccccn1,206.80412,-2.002267274904823
cx_01150,plate_2,c_0f8d8f1c01,N/C(=N\O)c1cccs1,2818.77897,-0.1893830197254687
cx_01151,plate_2,c_4c7550af08,N/C(=N\O)c1cnc2ccccc2n1,2455.74455,-0.28519270672861
cx_01152,plate_2,c_9c6d043c13,N/C(=N\O)c1nc2ccccc2s1,1238.90084,-0.7605558901599658
cx_01153,plate_2,c_75b5754d9b,N/C(Cc1ccccc1)=N\O,251.86482,-1.8658332492294472
cx_01154,plate_2,c_1cd23482e2,N/N=C/c1ccccc1O,2456.70623,-0.2849206381331049
cx_01155,plate_2,c_27e574117c,N=C(N)c1cc2ccccc2o1,3786.35145,0.01569885070831799
cx_01156,plate_2,c_b887ec8d99,N=C(N)c1nc2ccccc2s1,3088.22747,-0.1259397720370711
cx_01157,plate_2,c_fee3985c8f,N=C(NO)C1CCCC1,2866.95546,-0.17760617235983883
cx_01158,plate_2,c_af27308ee0,N=C(n1nnc2ccccc21)n1nnc2ccccc21,2129.30534,-0.38430475391771773
cx_01159,plate_2,c_9a9432eae0,N=C1NC(=O)c2ccccc21,13420.70734,0.8952360221937314
cx_01160,plate_2,c_1b0a5508f4,NC(=O)C(C(N)=O)c1ccccc1,7066.12817,0.4493388271150369
cx_01161,plate_2,c_622c025409,NC(=O)C(F)(F)F,9782.01765,0.6754047307894664
cx_01162,plate_2,c_efe021a9ac,NC(=O)C(c1ccccc1)c1ccccn1,6472.44029,0.38833983942047073
cx_01163,plate_2,c_9da6a40773,NC(=O)C1CCCCC1,8577.33054,0.5840529870629538
cx_01164,plate_2,c_03def00e5f,NC(=O)CC(=O)O,3028.98994,-0.13939953587348813
cx_01165,plate_2,c_e2fb9f74ae,NC(=O)CC(N)=O,6731.26868,0.41559373730185023
cx_01166,plate_2,c_e2adf3f704,NC(=O)CCC(N)=O,8877.96846,0.6079989585762098
cx_01167,plate_2,c_7629689636,NC(=O)CN1CCCC1=O,6094.93023,0.3465694569822193
cx_01168,plate_2,c_c64b4e9fdc,NC(=O)COCc1ccccc1,7978.00283,0.533704484016414
cx_01169,plate_2,c_908abade01,NC(=O)Cc1cc2ccccc2s1,7125.09381,0.4551150419147041
cx_01170,plate_2,c_d9258226a5,NC(=O)Cc1ccccn1,8927.18842,0.6118419604162061
cx_01171,plate_2,c_c3457bd293,NC(=O)Cc1cccs1,7999.20377,0.5355491722375386
